#YY  MM DD hh mm WDIR WSPD GDR GST GTIME
#yr  mo dy hr mn degT m/s degT m/s hhmm
2012 07 14 18 40  51  6.8 999 99.0 9999
2012 07 14 18 50  53  5.7  53 13.7 1754
2012 07 14 19 00  48  6.4 999 99.0 9999
2012 07 14 19 10  58  6.1 999 99.0 9999
2012 07 14 19 20  72  6.0 999 99.0 9999
2012 07 14 19 30  95  8.3 999 99.0 9999
2012 07 14 19 40  94  8.1 999 99.0 9999
2012 07 14 19 50  92  6.0  90 10.5 1928
2012 07 14 20 00  84  4.1 999 99.0 9999
2012 07 14 20 10  62  6.1 999 99.0 9999
2012 07 14 20 20  50  5.7 999 99.0 9999
2012 07 14 20 30  56  4.0 999 99.0 9999
2012 07 14 20 40  65  4.1 999 99.0 9999
2012 07 14 20 50  73  4.4  46  8.2 2009
2012 07 14 21 00  77  6.4 999 99.0 9999
2012 07 14 21 10  74  6.8 999 99.0 9999
2012 07 14 21 20  75  8.6 999 99.0 9999
2012 07 14 21 30  83  8.3 999 99.0 9999
2012 07 14 21 40  85  8.2 999 99.0 9999
2012 07 14 21 50  85  7.0  69 10.4 2114
2012 07 14 22 00  84  6.5 999 99.0 9999
2012 07 14 22 10  83  5.9 999 99.0 9999
2012 07 14 22 20  80  5.7 999 99.0 9999
2012 07 14 22 30  82  6.5 999 99.0 9999
2012 07 14 22 40  79  7.0 999 99.0 9999
2012 07 14 22 50  85  6.8  81  8.4 2237
2012 07 14 23 00  81  6.8 999 99.0 9999
2012 07 14 23 10  78  7.2 999 99.0 9999
2012 07 14 23 20  78  7.5 999 99.0 9999
2012 07 14 23 30  74  7.5 999 99.0 9999
2012 07 14 23 40  71  7.3 999 99.0 9999
2012 07 14 23 50  71  7.5  73  9.1 2322
2012 07 15 00 00  72  7.0 999 99.0 9999
2012 07 15 00 10  69  6.9 999 99.0 9999
2012 07 15 00 20  70  6.7 999 99.0 9999
2012 07 15 00 30  67  7.0 999 99.0 9999
2012 07 15 00 40  70  7.2 999 99.0 9999
2012 07 15 00 50  69  7.3  76  8.7 2352
2012 07 15 01 00  67  7.2 999 99.0 9999
2012 07 15 01 10  62  7.6 999 99.0 9999
2012 07 15 01 20  61  7.4 999 99.0 9999
2012 07 15 01 30  55  7.6 999 99.0 9999
2012 07 15 01 40  57  7.9 999 99.0 9999
2012 07 15 01 50  57  8.3  50  9.6 0143
2012 07 15 02 00  57  8.2 999 99.0 9999
2012 07 15 02 10  61  8.2 999 99.0 9999
2012 07 15 02 20  61  8.4 999 99.0 9999
2012 07 15 02 30  63  8.4 999 99.0 9999
2012 07 15 02 40  63  8.3 999 99.0 9999
2012 07 15 02 50  59  7.9  68 10.4 0226
2012 07 15 03 00  58  8.2 999 99.0 9999
2012 07 15 03 10  62  8.3 999 99.0 9999
2012 07 15 03 20  62  8.8 999 99.0 9999
2012 07 15 03 30  68  8.7 999 99.0 9999
2012 07 15 03 40  63  8.5 999 99.0 9999
2012 07 15 03 50  65  8.6  67 10.6 0343
2012 07 15 04 00  64  8.0 999 99.0 9999
2012 07 15 04 10  62  8.3 999 99.0 9999
2012 07 15 04 20  67  8.6 999 99.0 9999
2012 07 15 04 30  66  8.3 999 99.0 9999
2012 07 15 04 40  62  8.5 999 99.0 9999
2012 07 15 04 50  68  8.6  71 10.5 0446
2012 07 15 05 00  71  8.7 999 99.0 9999
2012 07 15 05 10  70  8.5 999 99.0 9999
2012 07 15 05 20  72  8.5 999 99.0 9999
2012 07 15 05 30  69  8.2 999 99.0 9999
2012 07 15 05 40  70  9.0 999 99.0 9999
2012 07 15 05 50  67  8.4  72 10.7 0510
2012 07 15 06 00  67  8.5 999 99.0 9999
2012 07 15 06 10  64  8.5 999 99.0 9999
2012 07 15 06 20  62  8.4 999 99.0 9999
2012 07 15 06 30  66  8.4 999 99.0 9999
2012 07 15 06 40  67  8.9 999 99.0 9999
2012 07 15 06 50  68  8.9  67 10.5 0644
2012 07 15 07 00  68  8.6 999 99.0 9999
2012 07 15 07 10  61  8.5 999 99.0 9999
2012 07 15 07 20  64  8.3 999 99.0 9999
2012 07 15 07 30  65  8.7 999 99.0 9999
2012 07 15 07 40  69  8.0 999 99.0 9999
2012 07 15 07 50  74  8.2  73 10.3 0727
2012 07 15 08 00  68  7.8 999 99.0 9999
2012 07 15 08 10  66  7.8 999 99.0 9999
2012 07 15 08 20  70  7.8 999 99.0 9999
2012 07 15 08 30  69  7.5 999 99.0 9999
2012 07 15 08 40  68  7.9 999 99.0 9999
2012 07 15 08 50  71  7.9  64  9.8 0839
2012 07 15 09 00  70  8.3 999 99.0 9999
2012 07 15 09 10  72  8.3 999 99.0 9999
2012 07 15 09 20  73  8.0 999 99.0 9999
2012 07 15 09 30  71  8.1 999 99.0 9999
2012 07 15 09 40  72  7.7 999 99.0 9999
2012 07 15 09 50  69  7.7  66 10.3 0857
2012 07 15 10 00  73  7.6 999 99.0 9999
2012 07 15 10 10  71  7.5 999 99.0 9999
2012 07 15 10 20  67  7.7 999 99.0 9999
2012 07 15 10 30  69  7.6 999 99.0 9999
2012 07 15 10 40  71  7.9 999 99.0 9999
2012 07 15 10 50  73  7.6  76  9.3 1045
2012 07 15 11 00  72  7.7 999 99.0 9999
2012 07 15 11 10  73  7.5 999 99.0 9999
2012 07 15 11 20  75  7.6 999 99.0 9999
2012 07 15 11 30  73  7.4 999 99.0 9999
2012 07 15 11 40  77  7.3 999 99.0 9999
2012 07 15 11 50  78  7.2  68  9.3 1118
2012 07 15 12 00  80  7.1 999 99.0 9999
2012 07 15 12 10  80  6.8 999 99.0 9999
2012 07 15 12 20  75  7.0 999 99.0 9999
2012 07 15 12 30  80  7.2 999 99.0 9999
2012 07 15 12 40  78  7.2 999 99.0 9999
2012 07 15 12 50  82  7.4  86  8.9 1249
2012 07 15 13 00  81  8.1 999 99.0 9999
2012 07 15 13 10  77  8.0 999 99.0 9999
2012 07 15 13 20  80  7.9 999 99.0 9999
2012 07 15 13 30  77  7.7 999 99.0 9999
2012 07 15 13 40  76  7.4 999 99.0 9999
2012 07 15 13 50  75  7.3  78  9.4 1257
2012 07 15 14 00  72  7.3 999 99.0 9999
2012 07 15 14 10  75  7.6 999 99.0 9999
2012 07 15 14 20  80  7.5 999 99.0 9999
2012 07 15 14 30  78  7.4 999 99.0 9999
2012 07 15 14 40  81  7.5 999 99.0 9999
2012 07 15 14 50  76  8.0  77  9.5 1444
2012 07 15 15 00  77  7.1 999 99.0 9999
2012 07 15 15 10  82  6.9 999 99.0 9999
2012 07 15 15 20  76  7.4 999 99.0 9999
2012 07 15 15 30  78  7.2 999 99.0 9999
2012 07 15 15 40  81  7.1 999 99.0 9999
2012 07 15 15 50  78  7.5  79  9.0 1452
2012 07 15 16 00  77  7.9 999 99.0 9999
2012 07 15 16 10  80  7.4 999 99.0 9999
2012 07 15 16 20  76  7.9 999 99.0 9999
2012 07 15 16 30  76  7.4 999 99.0 9999
2012 07 15 16 40  77  7.3 999 99.0 9999
2012 07 15 16 50  78  7.7  76  9.5 1610
2012 07 15 17 00  73  7.4 999 99.0 9999
2012 07 15 17 10  71  7.3 999 99.0 9999
2012 07 15 17 20  73  7.7 999 99.0 9999
2012 07 15 17 30  77  7.8 999 99.0 9999
2012 07 15 17 40  71  7.8 999 99.0 9999
2012 07 15 17 50  71  7.6  67  9.4 1738
2012 07 15 18 00  71  7.5 999 99.0 9999
2012 07 15 18 10  70  7.8 999 99.0 9999
2012 07 15 18 20  72  8.2 999 99.0 9999
2012 07 15 18 30  79  8.5 999 99.0 9999
2012 07 15 18 40  77  7.8 999 99.0 9999
2012 07 15 18 50  72  7.2  75  9.9 1820
2012 07 15 19 00  73  7.2 999 99.0 9999
2012 07 15 19 10  69  8.0 999 99.0 9999
2012 07 15 19 20  68  8.1 999 99.0 9999
2012 07 15 19 30  77 10.5 999 99.0 9999
2012 07 15 19 40  84 11.2 999 99.0 9999
2012 07 15 19 50  90 11.1  82 13.5 1934
2012 07 15 20 00  97  9.6 999 99.0 9999
2012 07 15 20 10  74  4.6 999 99.0 9999
2012 07 15 20 20  66  5.3 999 99.0 9999
2012 07 15 20 30  69  4.5 999 99.0 9999
2012 07 15 20 40  70  5.3 999 99.0 9999
2012 07 15 20 50  69  6.3  99 13.4 1950
2012 07 15 21 00  65  6.2 999 99.0 9999
2012 07 15 21 10  59  6.1 999 99.0 9999
2012 07 15 21 20  59  6.1 999 99.0 9999
2012 07 15 21 30  69  6.6 999 99.0 9999
2012 07 15 21 40  67  8.5 999 99.0 9999
2012 07 15 21 50  54  8.2  57 10.5 2138
2012 07 15 22 00  56  7.4 999 99.0 9999
2012 07 15 22 10  48  6.3 999 99.0 9999
2012 07 15 22 20  39  5.4 999 99.0 9999
2012 07 15 22 30  42  5.6 999 99.0 9999
2012 07 15 22 40  42  5.7 999 99.0 9999
2012 07 15 22 50  53  7.0  51  9.0 2244
2012 07 15 23 00  49  6.7 999 99.0 9999
2012 07 15 23 10  52  7.2 999 99.0 9999
2012 07 15 23 20  53  7.7 999 99.0 9999
2012 07 15 23 30  50  7.7 999 99.0 9999
2012 07 15 23 40  49  7.8 999 99.0 9999
2012 07 15 23 50  51  7.9  54  9.8 2341
2012 07 16 00 00  53  7.5 999 99.0 9999
2012 07 16 00 10  57  7.8 999 99.0 9999
2012 07 16 00 20  67  8.4 999 99.0 9999
2012 07 16 00 30  69  8.9 999 99.0 9999
2012 07 16 00 40  71  8.9 999 99.0 9999
2012 07 16 00 50  71  9.4  69 10.7 0023
2012 07 16 01 00  70  9.1 999 99.0 9999
2012 07 16 01 10  76  9.3 999 99.0 9999
2012 07 16 01 20  71  9.2 999 99.0 9999
2012 07 16 01 30  74  9.5 999 99.0 9999
2012 07 16 01 40  71  9.4 999 99.0 9999
2012 07 16 01 50  72  9.3  74 11.4 0137
2012 07 16 02 00  70  8.9 999 99.0 9999
2012 07 16 02 10  73  9.7 999 99.0 9999
2012 07 16 02 20  77  9.8 999 99.0 9999
2012 07 16 02 30  72  9.2 999 99.0 9999
2012 07 16 02 40  70  9.7 999 99.0 9999
2012 07 16 02 50  72  9.5  79 11.7 0215
2012 07 16 03 00  71  9.0 999 99.0 9999
2012 07 16 03 10  69  9.3 999 99.0 9999
2012 07 16 03 20  71  9.4 999 99.0 9999
2012 07 16 03 30  70  9.1 999 99.0 9999
2012 07 16 03 40  71  9.2 999 99.0 9999
2012 07 16 03 50  74  8.8  69 11.3 0318
2012 07 16 04 00  70  8.7 999 99.0 9999
2012 07 16 04 10  72  8.2 999 99.0 9999
2012 07 16 04 20  69  8.6 999 99.0 9999
2012 07 16 04 30  70  8.4 999 99.0 9999
2012 07 16 04 40  71  8.3 999 99.0 9999
2012 07 16 04 50  73  8.3  67 10.7 0412
2012 07 16 05 00  65  7.9 999 99.0 9999
2012 07 16 05 10  66  9.2 999 99.0 9999
2012 07 16 05 20  73  9.6 999 99.0 9999
2012 07 16 05 30  72  9.3 999 99.0 9999
2012 07 16 05 40  70  9.7 999 99.0 9999
2012 07 16 05 50  72  9.8  69 11.8 0532
2012 07 16 06 00  74  9.0 999 99.0 9999
2012 07 16 06 10  76  9.8 999 99.0 9999
2012 07 16 06 20  75  9.7 999 99.0 9999
2012 07 16 06 30  72  9.5 999 99.0 9999
2012 07 16 06 40  74  9.4 999 99.0 9999
2012 07 16 06 50  66  8.4  70 11.5 0649
2012 07 16 07 00  74 10.6 999 99.0 9999
2012 07 16 07 10  74 10.4 999 99.0 9999
2012 07 16 07 20  76 10.3 999 99.0 9999
2012 07 16 07 30  77  9.7 999 99.0 9999
2012 07 16 07 40  77  9.7 999 99.0 9999
2012 07 16 07 50  75  9.5  78 12.6 0708
2012 07 16 08 00  78  9.4 999 99.0 9999
2012 07 16 08 10  79  9.4 999 99.0 9999
2012 07 16 08 20  80  9.9 999 99.0 9999
2012 07 16 08 30  80 10.3 999 99.0 9999
2012 07 16 08 40  81  9.8 999 99.0 9999
2012 07 16 08 50  81  9.2  80 12.5 0820
2012 07 16 09 00  77  9.3 999 99.0 9999
2012 07 16 09 10  82  9.6 999 99.0 9999
2012 07 16 09 20  80  9.6 999 99.0 9999
2012 07 16 09 30  78  9.4 999 99.0 9999
2012 07 16 09 40  81  9.5 999 99.0 9999
2012 07 16 09 50  80  8.4  77 11.6 0923
2012 07 16 10 00  83  8.4 999 99.0 9999
2012 07 16 10 10  76  8.0 999 99.0 9999
2012 07 16 10 20  74  7.6 999 99.0 9999
2012 07 16 10 30  74  7.8 999 99.0 9999
2012 07 16 10 40  70  8.2 999 99.0 9999
2012 07 16 10 50  74  8.2  68 10.2 1034
2012 07 16 11 00  78  8.9 999 99.0 9999
2012 07 16 11 10  78  9.0 999 99.0 9999
2012 07 16 11 20  79  8.8 999 99.0 9999
2012 07 16 11 30  74  8.6 999 99.0 9999
2012 07 16 11 40  71  9.0 999 99.0 9999
2012 07 16 11 50  69  9.5  67 11.7 1143
2012 07 16 12 00  72  9.3 999 99.0 9999
2012 07 16 12 10  76  8.4 999 99.0 9999
2012 07 16 12 20  74  8.2 999 99.0 9999
2012 07 16 12 30  74  8.7 999 99.0 9999
2012 07 16 12 40  61 10.4 999 99.0 9999
2012 07 16 12 50  59  9.1  56 12.7 1233
2012 07 16 13 00  62  9.2 999 99.0 9999
2012 07 16 13 10  76  8.5 999 99.0 9999
2012 07 16 13 20  70  7.3 999 99.0 9999
2012 07 16 13 30  65  7.6 999 99.0 9999
2012 07 16 13 40  71  8.4 999 99.0 9999
2012 07 16 13 50  66  9.6  71 11.5 1348
2012 07 16 14 00  65  8.5 999 99.0 9999
2012 07 16 14 10  64  7.9 999 99.0 9999
2012 07 16 14 20  64  8.7 999 99.0 9999
2012 07 16 14 30  60  8.3 999 99.0 9999
2012 07 16 14 40  65  8.2 999 99.0 9999
2012 07 16 14 50  64  8.4  70 11.1 1352
2012 07 16 15 00  70  8.6 999 99.0 9999
2012 07 16 15 10  73  9.1 999 99.0 9999
2012 07 16 15 20  71  9.4 999 99.0 9999
2012 07 16 15 30  80  8.8 999 99.0 9999
2012 07 16 15 40  71 10.7 999 99.0 9999
2012 07 16 15 50  73 10.4  70 12.9 1532
2012 07 16 16 00  86  9.8 999 99.0 9999
2012 07 16 16 10  94  8.2 999 99.0 9999
2012 07 16 16 20  94  6.8 999 99.0 9999
2012 07 16 16 30  81  7.1 999 99.0 9999
2012 07 16 16 40  75  8.1 999 99.0 9999
2012 07 16 16 50  76  8.6  87 12.0 1555
2012 07 16 17 00  76  8.3 999 99.0 9999
2012 07 16 17 10  86  8.5 999 99.0 9999
2012 07 16 17 20  86  9.0 999 99.0 9999
2012 07 16 17 30  82  7.7 999 99.0 9999
2012 07 16 17 40  84  7.3 999 99.0 9999
2012 07 16 17 50  76  9.3  89 11.5 1713
2012 07 16 18 00  75  9.7 999 99.0 9999
2012 07 16 18 10  67  9.6 999 99.0 9999
2012 07 16 18 20  70  9.7 999 99.0 9999
2012 07 16 18 30  71  9.9 999 99.0 9999
2012 07 16 18 40  65  9.7 999 99.0 9999
2012 07 16 18 50  58  9.0  72 13.0 1817
2012 07 16 19 00  57  8.1 999 99.0 9999
2012 07 16 19 10  60  8.2 999 99.0 9999
2012 07 16 19 20  71  9.3 999 99.0 9999
2012 07 16 19 30  77 10.2 999 99.0 9999
2012 07 16 19 40  79  9.5 999 99.0 9999
2012 07 16 19 50  79  8.7  79 12.7 1920
2012 07 16 20 00  80  9.9 999 99.0 9999
2012 07 16 20 10  83  9.0 999 99.0 9999
2012 07 16 20 20  78  8.8 999 99.0 9999
2012 07 16 20 30  73  9.7 999 99.0 9999
2012 07 16 20 40  70  9.7 999 99.0 9999
2012 07 16 20 50  71  9.0  72 11.6 2025
2012 07 16 21 00  71  9.0 999 99.0 9999
2012 07 16 21 10  74  8.7 999 99.0 9999
2012 07 16 21 20  74  9.1 999 99.0 9999
2012 07 16 21 30  73  9.1 999 99.0 9999
2012 07 16 21 40  70  8.5 999 99.0 9999
2012 07 16 21 50  74  8.2  68 12.0 2142
2012 07 16 22 00  63 10.1 999 99.0 9999
2012 07 16 22 10  65 10.9 999 99.0 9999
2012 07 16 22 20  63  9.4 999 99.0 9999
2012 07 16 22 30  63  8.9 999 99.0 9999
2012 07 16 22 40  66  8.4 999 99.0 9999
2012 07 16 22 50  70  8.4  68 13.1 2201
2012 07 16 23 00  72  8.6 999 99.0 9999
2012 07 16 23 10  74  7.9 999 99.0 9999
2012 07 16 23 20  67  8.0 999 99.0 9999
2012 07 16 23 30  63  7.6 999 99.0 9999
2012 07 16 23 40  68  7.6 999 99.0 9999
2012 07 16 23 50  67  9.0  65 11.1 2348
2012 07 17 00 00  63  9.5 999 99.0 9999
2012 07 17 00 10  65  9.7 999 99.0 9999
2012 07 17 00 20  68  9.6 999 99.0 9999
2012 07 17 00 30  69  9.2 999 99.0 9999
2012 07 17 00 40  65  9.0 999 99.0 9999
2012 07 17 00 50  67  8.8  68 11.6 0005
2012 07 17 01 00  62  8.7 999 99.0 9999
2012 07 17 01 10  65  9.2 999 99.0 9999
2012 07 17 01 20  69  8.9 999 99.0 9999
2012 07 17 01 30  66  8.7 999 99.0 9999
2012 07 17 01 40  68  9.5 999 99.0 9999
2012 07 17 01 50  71  9.3  66 11.3 0129
2012 07 17 02 00  67  9.3 999 99.0 9999
2012 07 17 02 10  65  9.7 999 99.0 9999
2012 07 17 02 20  70  9.5 999 99.0 9999
2012 07 17 02 30  72  9.7 999 99.0 9999
2012 07 17 02 40  71  9.3 999 99.0 9999
2012 07 17 02 50  68  8.6  71 11.9 0209
2012 07 17 03 00  66  9.1 999 99.0 9999
2012 07 17 03 10  71  8.8 999 99.0 9999
2012 07 17 03 20  69  9.2 999 99.0 9999
2012 07 17 03 30  71  8.9 999 99.0 9999
2012 07 17 03 40  70  9.6 999 99.0 9999
2012 07 17 03 50  73  8.7  65 11.3 0333
2012 07 17 04 00  69  8.8 999 99.0 9999
2012 07 17 04 10  70  9.0 999 99.0 9999
2012 07 17 04 20  72  8.6 999 99.0 9999
2012 07 17 04 30  72  8.5 999 99.0 9999
2012 07 17 04 40  72  8.2 999 99.0 9999
2012 07 17 04 50  72  9.2  75 12.9 0449
2012 07 17 05 00  71 10.4 999 99.0 9999
2012 07 17 05 10  66  7.9 999 99.0 9999
2012 07 17 05 20  68  7.8 999 99.0 9999
2012 07 17 05 30  64  8.8 999 99.0 9999
2012 07 17 05 40  72  9.3 999 99.0 9999
2012 07 17 05 50  72  9.5  77 12.7 0456
2012 07 17 06 00  66  8.8 999 99.0 9999
2012 07 17 06 10  68  9.7 999 99.0 9999
2012 07 17 06 20  84 10.1 999 99.0 9999
2012 07 17 06 30  86  8.5 999 99.0 9999
2012 07 17 06 40  91  8.1 999 99.0 9999
2012 07 17 06 50  70  8.9  75 12.6 0610
2012 07 17 07 00  79  7.0 999 99.0 9999
2012 07 17 07 10  76  7.4 999 99.0 9999
2012 07 17 07 20  71  7.4 999 99.0 9999
2012 07 17 07 30  68  7.8 999 99.0 9999
2012 07 17 07 40  67  9.7 999 99.0 9999
2012 07 17 07 50  63 10.2  58 12.4 0747
2012 07 17 08 00  63  8.9 999 99.0 9999
2012 07 17 08 10  62  9.3 999 99.0 9999
2012 07 17 08 20  62 10.1 999 99.0 9999
2012 07 17 08 30  68  9.5 999 99.0 9999
2012 07 17 08 40  66  9.2 999 99.0 9999
2012 07 17 08 50  64  9.4  56 12.4 0814
2012 07 17 09 00  66  9.4 999 99.0 9999
2012 07 17 09 10  77  8.5 999 99.0 9999
2012 07 17 09 20  74  8.5 999 99.0 9999
2012 07 17 09 30  61  9.6 999 99.0 9999
2012 07 17 09 40  63  9.6 999 99.0 9999
2012 07 17 09 50  67  9.5  66 11.6 0933
2012 07 17 10 00  76  9.8 999 99.0 9999
2012 07 17 10 10  78 10.3 999 99.0 9999
2012 07 17 10 20  85  9.0 999 99.0 9999
2012 07 17 10 30  78  8.3 999 99.0 9999
2012 07 17 10 40  65  8.5 999 99.0 9999
2012 07 17 10 50  73  7.5  85 12.0 1006
2012 07 17 11 00  66  9.1 999 99.0 9999
2012 07 17 11 10  60  9.1 999 99.0 9999
2012 07 17 11 20  57 10.9 999 99.0 9999
2012 07 17 11 30  62  9.2 999 99.0 9999
2012 07 17 11 40  87  8.1 999 99.0 9999
2012 07 17 11 50  71  6.8  60 12.3 1114
2012 07 17 12 00  67  8.1 999 99.0 9999
2012 07 17 12 10  72 10.1 999 99.0 9999
2012 07 17 12 20  68  9.3 999 99.0 9999
2012 07 17 12 30  64  8.2 999 99.0 9999
2012 07 17 12 40  69  8.9 999 99.0 9999
2012 07 17 12 50  71  9.3  72 12.4 1207
2012 07 17 13 00  72  8.7 999 99.0 9999
2012 07 17 13 10  79  9.1 999 99.0 9999
2012 07 17 13 20  87  9.4 999 99.0 9999
2012 07 17 13 30  95  9.7 999 99.0 9999
2012 07 17 13 40  93  7.5 999 99.0 9999
2012 07 17 13 50  86  6.8  88 11.6 1320
2012 07 17 14 00  80  7.6 999 99.0 9999
2012 07 17 14 10  78  8.4 999 99.0 9999
2012 07 17 14 20  66  9.1 999 99.0 9999
2012 07 17 14 30  60  7.4 999 99.0 9999
2012 07 17 14 40  72  7.4 999 99.0 9999
2012 07 17 14 50  74  8.9  67 11.3 1416
2012 07 17 15 00  78  9.1 999 99.0 9999
2012 07 17 15 10  79  9.4 999 99.0 9999
2012 07 17 15 20  81 10.1 999 99.0 9999
2012 07 17 15 30  80 10.8 999 99.0 9999
2012 07 17 15 40  78  9.6 999 99.0 9999
2012 07 17 15 50  71  9.4  76 12.6 1519
2012 07 17 16 00  69  9.9 999 99.0 9999
2012 07 17 16 10  60 10.0 999 99.0 9999
2012 07 17 16 20  62  7.9 999 99.0 9999
2012 07 17 16 30  72  6.7 999 99.0 9999
2012 07 17 16 40  67  7.8 999 99.0 9999
2012 07 17 16 50  70  8.2  61 12.1 1603
2012 07 17 17 00  65  7.9 999 99.0 9999
2012 07 17 17 10  65  8.2 999 99.0 9999
2012 07 17 17 20  66  8.6 999 99.0 9999
2012 07 17 17 30  62  8.1 999 99.0 9999
2012 07 17 17 40  64  7.9 999 99.0 9999
2012 07 17 17 50  72  8.7  66 10.6 1747
2012 07 17 18 00  79  8.3 999 99.0 9999
2012 07 17 18 10  87  6.7 999 99.0 9999
2012 07 17 18 20  74  7.5 999 99.0 9999
2012 07 17 18 30  73  8.1 999 99.0 9999
2012 07 17 18 40  71  8.1 999 99.0 9999
2012 07 17 18 50  68  8.7  75 10.6 1752
2012 07 17 19 00  76  9.4 999 99.0 9999
2012 07 17 19 10  84  9.3 999 99.0 9999
2012 07 17 19 20  79  9.3 999 99.0 9999
2012 07 17 19 30  80  8.9 999 99.0 9999
2012 07 17 19 40  76  8.6 999 99.0 9999
2012 07 17 19 50  79  8.5  83 11.4 1859
2012 07 17 20 00  79  8.9 999 99.0 9999
2012 07 17 20 10  77  8.8 999 99.0 9999
2012 07 17 20 20  78  9.5 999 99.0 9999
2012 07 17 20 30  79  9.4 999 99.0 9999
2012 07 17 20 40  75  8.3 999 99.0 9999
2012 07 17 20 50  71  7.0  71 11.3 2015
2012 07 17 21 00  72  7.4 999 99.0 9999
2012 07 17 21 10  72  6.9 999 99.0 9999
2012 07 17 21 20  80  7.4 999 99.0 9999
2012 07 17 21 30  80  8.0 999 99.0 9999
2012 07 17 21 40  86  7.9 999 99.0 9999
2012 07 17 21 50  86  7.6  84  9.6 2133
2012 07 17 22 00  86  7.2 999 99.0 9999
2012 07 17 22 10  83  7.3 999 99.0 9999
2012 07 17 22 20  83  6.8 999 99.0 9999
2012 07 17 22 30  78  7.0 999 99.0 9999
2012 07 17 22 40  81  7.1 999 99.0 9999
2012 07 17 22 50  76  8.0  79 10.0 2249
2012 07 17 23 00  75  8.6 999 99.0 9999
2012 07 17 23 10  83  8.3 999 99.0 9999
2012 07 17 23 20  83  7.6 999 99.0 9999
2012 07 17 23 30  76  7.9 999 99.0 9999
2012 07 17 23 40  76  7.5 999 99.0 9999
2012 07 17 23 50  73  7.3  75 10.3 2257
2012 07 18 00 00  77  7.6 999 99.0 9999
2012 07 18 00 10  73  7.7 999 99.0 9999
2012 07 18 00 20  72  8.2 999 99.0 9999
2012 07 18 00 30  76  7.7 999 99.0 9999
2012 07 18 00 40  69  7.7 999 99.0 9999
2012 07 18 00 50  71  7.9  70  9.6 0014
2012 07 18 01 00  70  8.2 999 99.0 9999
2012 07 18 01 10  70  7.9 999 99.0 9999
2012 07 18 01 20  69  8.2 999 99.0 9999
2012 07 18 01 30  73  8.4 999 99.0 9999
2012 07 18 01 40  73  8.2 999 99.0 9999
2012 07 18 01 50  72  7.9  70 10.0 0117
2012 07 18 02 00  71  8.1 999 99.0 9999
2012 07 18 02 10  72  7.9 999 99.0 9999
2012 07 18 02 20  73  8.2 999 99.0 9999
2012 07 18 02 30  71  8.6 999 99.0 9999
2012 07 18 02 40  73  8.8 999 99.0 9999
2012 07 18 02 50  74  8.6  72 10.8 0241
2012 07 18 03 00  72  8.6 999 99.0 9999
2012 07 18 03 10  69  8.7 999 99.0 9999
2012 07 18 03 20  72  8.6 999 99.0 9999
2012 07 18 03 30  73  8.8 999 99.0 9999
2012 07 18 03 40  76  9.0 999 99.0 9999
2012 07 18 03 50  74  8.7  75 10.5 0339
2012 07 18 04 00  75  8.4 999 99.0 9999
2012 07 18 04 10  70  8.7 999 99.0 9999
2012 07 18 04 20  71  8.2 999 99.0 9999
2012 07 18 04 30  72  8.7 999 99.0 9999
2012 07 18 04 40  67  8.8 999 99.0 9999
2012 07 18 04 50  72  9.0  70 10.5 0441
2012 07 18 05 00  67  8.9 999 99.0 9999
2012 07 18 05 10  65  9.3 999 99.0 9999
2012 07 18 05 20  71  9.3 999 99.0 9999
2012 07 18 05 30  72  9.1 999 99.0 9999
2012 07 18 05 40  75 10.4 999 99.0 9999
2012 07 18 05 50  69  9.9  73 13.5 0541
2012 07 18 06 00  75 10.3 999 99.0 9999
2012 07 18 06 10  79  9.2 999 99.0 9999
2012 07 18 06 20  81  8.2 999 99.0 9999
2012 07 18 06 30  82  7.7 999 99.0 9999
2012 07 18 06 40  79  8.4 999 99.0 9999
2012 07 18 06 50  74 10.8  83 13.3 0649
2012 07 18 07 00  81 10.7 999 99.0 9999
2012 07 18 07 10  70  8.8 999 99.0 9999
2012 07 18 07 20  70  7.3 999 99.0 9999
2012 07 18 07 30  73  8.1 999 99.0 9999
2012 07 18 07 40  81 10.0 999 99.0 9999
2012 07 18 07 50  94 10.2  81 13.6 0655
2012 07 18 08 00  90  9.5 999 99.0 9999
2012 07 18 08 10  86 11.0 999 99.0 9999
2012 07 18 08 20  80 10.0 999 99.0 9999
2012 07 18 08 30  77  9.7 999 99.0 9999
2012 07 18 08 40  75  9.2 999 99.0 9999
2012 07 18 08 50  79  7.8  86 14.2 0807
2012 07 18 09 00  81  7.2 999 99.0 9999
2012 07 18 09 10  77  8.1 999 99.0 9999
2012 07 18 09 20  75  8.1 999 99.0 9999
2012 07 18 09 30  74  9.0 999 99.0 9999
2012 07 18 09 40  74  9.0 999 99.0 9999
2012 07 18 09 50  73  8.6  76 10.9 0931
2012 07 18 10 00  75  8.8 999 99.0 9999
2012 07 18 10 10  73  8.4 999 99.0 9999
2012 07 18 10 20  72  8.3 999 99.0 9999
2012 07 18 10 30  76  9.3 999 99.0 9999
2012 07 18 10 40  77  9.0 999 99.0 9999
2012 07 18 10 50  77  8.9  75 11.1 1020
2012 07 18 11 00  79  9.2 999 99.0 9999
2012 07 18 11 10  77  9.6 999 99.0 9999
2012 07 18 11 20  74 10.5 999 99.0 9999
2012 07 18 11 30  71 10.7 999 99.0 9999
2012 07 18 11 40  75 10.2 999 99.0 9999
2012 07 18 11 50  74  9.3  71 13.2 1123
